,Backers,Category,Country,Goal,Name,Pledged,State
4164,76,Painting,US,900.0,The Moustache Tattoo Project,1028.53,successful
4165,22,Painting,GB,550.0,The Drawings and Paintings of a Reclusive Boy-Man,1620.2367552,successful
4166,43,Painting,US,1500.0,The art of Z. E Pangborn 1999 - 2009,2115.0,successful
4167,174,Painting,US,12000.0,Sketchtravel Museum Project,13666.0,successful
4168,42,Painting,US,500.0,Artist Residency at Vermont Studio Center to create new work,1809.0,successful
4169,231,Painting,US,20000.0,Daughters of Mercury,24556.94,successful
4170,44,Painting,US,3000.0,Even Me,5096.0,successful
4171,24,Painting,US,400.0,Jeffrey Cheung Solo Show at Terra Gallery,952.0,successful
4172,479,Painting,US,10000.0,Drawing a Drawing 365,62736.01,successful
4173,30,Painting,US,3000.0,Vermont Studio Residency,3038.0,successful
4174,130,Painting,US,8450.0,Joe Mangrum's Art : Expanding on Sand Paintings ,8650.0,successful
4175,36,Painting,US,500.0,The Peacock Project,1992.0,successful
4176,93,Painting,US,6500.0,Radical Acceptance: The Breast Portrait Project,8642.11,successful
4177,150,Painting,US,2000.0,Little Boxes,7802.79,successful
4178,114,Painting,US,7000.0,Painting in Jerusalem,9366.0,successful
4179,99,Painting,US,10000.0,"fifty people, fifty places",11512.0,successful
4180,28,Painting,GB,750.0,Edinburgh Art,2104.9756664,successful
4181,175,Painting,US,20000.0,Heavyweight Champions of the World,20010.16,successful
4182,113,Painting,US,15000.0,Sacred Glass: The Wat Chong Klang Project,17821.0,successful
4183,22,Painting,US,1500.0,"""Nostalgia Now"", A new series of art by Missy Dahl!",1750.0,successful
4184,43,Painting,US,2500.0,The Brass Age: A Steampunk Affair,2591.0,successful
4185,93,Painting,US,5000.0,Emerge: An Ode to Dedication,5337.0,successful
4186,43,Painting,US,1500.0,Northern Illinois Skateboard Training Facility Mural Project,1700.0,successful
4187,82,Painting,US,3500.0,Matt Held - Phase II Facebook paintings,3800.0,successful
4188,101,Painting,US,5000.0,Baltimore Love Project,6586.0,successful
4189,51,Painting,US,2500.0,Whimsy Maker's Art Show - Summer Extravaganza,3005.33,successful
4190,129,Painting,US,8000.0,The Art Book of the Year!,11373.77,successful
4191,30,Painting,GB,8000.0,Shepherds of God,13261.6848006,successful
4192,73,Painting,US,5000.0,50 Egg Tempera Paintings,13020.0,successful
4193,38,Painting,US,5000.0,"Dana Wigdor exhibits at SPECTRUM NY, Javits Center",5340.0,successful
4194,22,Painting,US,1500.0,Changing the Medium.,1885.0,successful
4195,53,Painting,US,750.0,Everything is possible.,3197.62,successful
4196,87,Painting,US,4500.0,Aqua Vitae,5864.0,successful
4197,64,Painting,US,500.0,You Could Own a Chicken Painting!,3148.0,successful
4198,78,Painting,US,90.0,Hand Painted Soccer Postcards,634.0,successful
4199,84,Painting,US,3800.0,Adopt-a-Painting Project,5121.01,successful
4200,106,Painting,US,1300.0,Project No-Ma :My First Solo Show,4590.77,successful
4201,72,Painting,US,2491.0,Lara Mossler - International Residency in Finland,7090.0,successful
4202,65,Painting,US,6000.0,Year Long Artist Residency to Build a Body of Work,6747.0,successful
4203,62,Painting,SE,8500.0,Din Nästa Mardröm,2943.97348014,successful
4204,118,Painting,US,1000.0,Giant(er) Crowd Painting,5362.0,successful
4205,71,Painting,US,1000.0,Free Paintings for Strangers,4982.0,successful
4206,54,Painting,US,1500.0,A 2-month painting residency in Iceland,4656.0,successful
4207,72,Painting,US,4000.0,Drawing of the Day Exhibition,4230.0,successful
4208,30,Painting,US,3500.0,Camino Art,4074.0,successful
4209,117,Painting,US,4000.0,Allison Torneros 'Streams of Subconsciousness' Solo Show,8321.0,successful
4210,86,Painting,US,6000.0,Lluvia de Peces - An Art Exhibition by Laura Blaker,6165.0,successful
4211,63,Painting,US,3000.0,Don Quixote: 91 Paintings In 91 Days!,4590.5,successful
4212,69,Painting,US,7500.0,"Auto-Paint, USA",8141.01,successful
4213,75,Painting,US,5000.0,The Art of Rob Schamberger National Tour!,6949.0,successful
4214,59,Painting,US,5000.0,Art Under Glass,10000.0,successful
4215,34,Painting,GB,1000.0,An Exhibition of Cows in Oil,2123.00716176,successful
4216,123,Painting,US,6500.0,For You and Yours,6955.0,successful
4217,50,Painting,US,3000.0,Painting to Afghanistan,4630.0,successful
4218,22,Painting,US,8000.0,A Year With a Tree,4294.0,live
4219,0,Painting,US,35000.0,Personalized Wearable Art,0.0,live
4220,2,Painting,US,20000.0,Stronger Because of You: Art in Support of Wounded Veterans,200.0,live
4221,4,Painting,US,750.0,"Art Durham: pure painting, life as flow",224.0,live
4222,0,Painting,US,13000.0,New Art Concept - Paint Without Numbers,0.0,live
4223,0,Painting,ES,8000.0,Become a professional painter,0.0,live
4224,28,Painting,CA,1000.0,Nature's Magic - Paintings by Jesse Winchester Schmidt,1255.4411264,live
4225,40,Painting,BE,4000.0,The David Bowie Mural Memorial Rescue Crowdfund,1782.36713472,live
4226,0,Painting,US,100000.0,Project The Kondwani Institute,0.0,live
4227,43,Painting,US,20000.0,Body Color Cosmetics,4976.0,live
4228,0,Painting,US,200.0,Acrylic Prints & Originals by Jeff Cornelius,0.0,live
4229,0,Painting,US,2000.0,Amanda Victoria Art,0.0,live
4230,1,Painting,US,600.0,BSA Art Show,31.0,live
4231,2,Painting,US,10000.0,The Donald and my studio,35.0,live
4232,1202,Painting,US,4500.0,BIG CANAL,49514.02,successful
4233,102,Painting,GB,500.0,Elixir - Unique Suspended Painting,3159.72228078,successful
4234,72,Painting,US,3000.0,Norse Mythology Series by Sam Flegal - Binding of Loki,3924.0,successful
4235,75,Painting,US,3750.0,Fluid Dynamics: Pop Surrealist Painting Series by Lulu Lin,4460.0,successful
4236,150,Painting,US,1000.0,Shake Well Before Use - A Book Of Paintings About Asthma,5673.0,successful
4237,159,Painting,US,25000.0,A Portrait of Argentina: Landscapes and Portraits,25478.0,successful
4238,339,Painting,US,9500.0,"BIG SCHOOL: Huge, maniacal drawing for print & coloring book",18241.0,live
4239,65,Painting,GB,3600.0,Painting dance,5008.59732382,live
4240,9,Painting,US,250.0,Take A Painting,206.0,live
4241,1,Painting,US,1000.0,PriusDominatus,25.0,live
4242,1,Painting,FR,5500.0,Etxebast Art Studio - A Painting Project,22.256844,live
4243,3,Painting,US,3000.0,Colors Just Because,96.0,live
4244,36,Painting,US,15000.0,REVOLUTION FINE ART GALLERY,3264.0,live
4245,6,Painting,DK,1000.0,Colored Abstract Paintings,338.36644224,live
4246,16,Painting,CA,3000.0,Animalize by Ekaterina Antonova,956.054984,live
4247,2,Painting,CH,2300.0,Limited Prints for my first exhibition,60.7366752,live
4248,0,Painting,US,12220.0,Art/Fashion|The Journey,0.0,live
4249,5,Painting,US,1100.0,Shannon Whalen Gallery Prints,340.0,live
4250,2,Painting,US,8000.0,Paint the Surf Through Seasonal Depression,52.0,live
4251,34,Painting,US,1200.0,SIP + COLR 2 : Discover Your Inner Picasso,1254.0,live
4252,0,Painting,US,15000.0,Painting Florida: Art Documentary Series,0.0,live
4253,0,Painting,US,55000.0,Dancing Dragons,0.0,live
4254,7,Painting,CA,15000.0,The ANONYMOUS PORTRAITS PAINTED in PROFILE project,303.434652,live
4255,18,Painting,US,10000.0,"Time With Buddha - Stillness and Calm, One Gaze at a Time",2462.0,live
4256,4,Painting,US,2000.0,Cabernet on Canvas: Paintings in Wine,325.0,live
4257,11,Painting,US,2500.0,Spray Paint Space Art,287.0,live
4258,2,Performance Art,US,1100.0,You Want Performance Art from the Sky! (Suspended),73.0,suspended
4259,1,Performance Art,US,4000.0,SPOCK LIVES (Suspended),25.0,suspended
4260,0,Performance Art,GB,1000.0,The Accidental Artist (Canceled),0.0,canceled
4261,4,Performance Art,US,2500.0,The Anthony T Project (Canceled),160.0,canceled
4262,0,Performance Art,US,1750.0,Tut Frames - A New Flow Art (Canceled),0.0,canceled
4263,3,Performance Art,GB,2500.0,ORIENT  EXPRESS - Body Art Project (Canceled),162.26588674,canceled
4264,0,Performance Art,US,300.0,Help Make F.A.R.T. Fest t-shirts a reality! (Canceled),0.0,canceled
4265,8,Performance Art,US,3876.0,A New Life (Canceled),153.0,canceled
4266,1,Performance Art,US,15000.0,Fund Giant Snowman Build in NYC (Canceled),5.0,canceled
4267,5,Performance Art,US,100000.0,The people's choice comedy tour (Canceled),59.0,canceled
4268,1,Performance Art,US,25000.0,ASMR Convention 2015 (Canceled),10.0,canceled
4269,0,Performance Art,US,3000.0,Meredith's Sacred Space (Canceled),0.0,canceled
4270,0,Performance Art,US,1000.0,Creative Acting (Canceled),0.0,canceled
4271,0,Performance Art,US,100000.0,Project DNA (Not the official title) (Canceled),0.0,canceled
4272,0,Performance Art,US,850.0,Bringing Twilight to Life (Canceled),0.0,canceled
4273,0,Performance Art,US,8500.0,Community Summer Youth & Art Event 2015 (Canceled),0.0,canceled
4274,14,Performance Art,US,4000.0,Capoeira Luanda Winter Workshops- C/M Chuvisco e Est. Coruja,841.0,canceled
4275,0,Performance Art,US,700.0,The Art of Balance (Suspended),0.0,suspended
4276,8,Performance Art,US,231.0,Bite Squad Delivers Every Ice Cream to my House (Suspended),40.0,suspended
4277,6,Performance Art,US,5000.0,The Fallout Festival - Street Art & Music Fest (Suspended),210.0,suspended
4278,0,Performance Art,BE,50.0,Leno's Buttwaxing Bonanza,0.0,suspended
4279,0,Performance Art,US,5000.0,Step into the ring! (Suspended),0.0,suspended
4280,21,Illustration,US,5000.0,$25 PORTRAITS (Canceled),581.0,canceled
4281,6,Illustration,AU,3000.0,Fun and Loving in Las Vegas (Canceled),244.7462584,canceled
4282,3,Illustration,US,1200.0,2016 Tea Critters Calendar (Canceled),75.0,canceled
4283,9,Illustration,US,5500.0,Woodland Adult Coloring Book (Canceled),218.0,canceled
4284,6,Illustration,US,500.0,Geometric Animal Art for $2 (Canceled),48.0,canceled
4285,5,Illustration,US,2500.0,Taylor Cort Art Prints (Canceled),95.0,canceled
4286,7,Illustration,US,1800.0,Zoology: design your own animal! (Canceled),181.0,canceled
4287,4,Illustration,US,3500.0,Zen Legends Coloring Book: A Coloring Book for All Ages,160.0,canceled
4288,2,Illustration,US,5000.0,ClayTales Adventures (Canceled),2.0,canceled
4289,0,Illustration,US,800.0,"Intangible-The Fun, Dirty Art Book by Headfukka (Canceled)",0.0,canceled
4290,12,Illustration,GB,1200.0,The Little Book of ABC Horror (Canceled),418.35830922,canceled
4291,3,Illustration,US,5000.0,Hobeauxken Art (Canceled),42.0,canceled
4292,15,Illustration,CA,6000.0,Ibiza Tarot Soleil (Canceled),1313.80021355,canceled
4293,7,Illustration,US,500.0,Dave Condry Illustration: Something Fresh for the Portfolio,507.0,canceled
4294,0,Illustration,US,1000.0,Plywood Charcoal Drawings (Canceled),0.0,canceled
4295,0,Illustration,US,1000.0,Drawing America by Bike (Canceled),0.0,canceled
4296,0,Illustration,US,4500.0,The scribbler artist project (Canceled),0.0,canceled
4297,0,Illustration,US,300.0,Fairy Tale Illustration Book (Canceled),0.0,canceled
4298,3,Illustration,US,10000.0,BeAChicken.com (Canceled),60.0,canceled
4299,0,Illustration,US,5000.0,"They called me a duck, look who is smiling now. (Canceled)",0.0,canceled
4300,0,Illustration,US,500.0,Majestic Art,0.0,failed
4301,0,Illustration,US,7000.0,Drawing for Dreams,0.0,failed
4302,0,Illustration,US,100.0,Custom Cartoons,0.0,failed
4303,14,Illustration,US,1776.0,Trump Bucks,388.0,failed
4304,8,Illustration,US,1000.0,I DRAW FOR YOU!,93.0,failed
4305,0,Illustration,US,20000.0,The creation starring God and I  ........,0.0,failed
4306,14,Illustration,GB,2500.0,Andrew's Greeting Cards (Canceled),629.0700825,canceled
4307,4,Illustration,US,5000.0,The Beehive Collective's 10th Anniversary Poster Print Run!,380.0,canceled
4308,16,Illustration,US,12000.0,Auckers Block - Creativity In The Cards (Canceled),320.0,canceled
4309,51,Illustration,US,16000.0,The Woman Project (Canceled),2055.54,canceled
4310,0,Illustration,US,10000.0,MARVEL ULTRA (Canceled),0.0,canceled
4311,12,Illustration,US,2200.0,Tinplate New York - Miniature Electric Railroad (Canceled),807.0,canceled
4312,106,Illustration,US,28000.0,"This Is Then, That Was Now, An Illustrated Memoir (Canceled)",7754.0,canceled
4313,1,Illustration,US,1800.0,Majestic Regards ~ greeting cards I've always wanted to send (Canceled),20.0,canceled
4314,8,Illustration,US,6000.0,Whimsical Wall Decals (Canceled),711.0,canceled
4315,10,Illustration,US,600.0,Ratboneink's solo exhibit  at locust moon. (Canceled),310.0,canceled
4316,141,Illustration,US,20000.0,"The Art of Usagi Jane and The Skullbunnies, Volume 1",10123.26,canceled
4317,1,Illustration,US,100.0,BotaniCuties Garden-Themed Stickers (Canceled),16.0,canceled
4318,94,Illustration,US,15000.0,Caribbean Blue Artbook - (Canceled),7075.0,canceled
4319,0,Illustration,US,1000.0,Prints For KJArting (Canceled),0.0,canceled
4320,3,Illustration,BE,300.0,mashup sticker art,39.5632656,failed
4321,0,Illustration,US,7500.0,Undiscovered 2 discovered,0.0,failed
4322,0,Illustration,US,50.0,I want to make a comic book,0.0,failed
4323,6,Illustration,US,1000.0,THE TRUMP STAMP,68.0,failed
4324,0,Illustration,US,350.0,Fan made Naruto!!,0.0,failed
4325,0,Illustration,US,25000.0,Rare Historical Art,0.0,failed
4326,1,Illustration,US,10000.0,"a book of original artwork called - "" Numbered Shadows """,1.0,failed
4327,0,Illustration,NL,1300.0,'Own' of the Universe!,0.0,failed
4328,0,Illustration,US,500.0,Custom Pokedex®,0.0,failed
4329,0,Illustration,GB,2000.0,Postcard from the future,0.0,failed
4330,0,Illustration,GB,3000.0,In Broader Mind,0.0,failed
4331,2,Illustration,NO,1000.0,Swearcards,48.8138415,failed
4332,1,Illustration,US,12000.0,Pin Up Fantasy Art Portfolio   Print 2    by William Stewart,20.0,failed
4333,0,Illustration,US,2100.0,Desert Life: Capturing the Beauty of our Southwest,0.0,failed
4334,1,Illustration,US,2300.0,sometimes,20.0,failed
4335,0,Illustration,CA,500.0,Personalized Love Letters with cute Drawings for everyone,0.0,failed
4336,3,Illustration,GB,125.0,Ambition Is Critical - Lion Poster,28.25084862,failed
4337,0,Illustration,NO,10000.0,Zombies: Coloring Book,0.0,failed
4338,1,Illustration,US,500.0,Dirty Dozen Tattoo Flash Set,1.0,failed
4339,2,Illustration,US,800.0,RISE OF THE RED JEDI,95.0,failed
4340,1,Illustration,US,10000.0,Money to Start Art,10.0,failed
4341,3,Illustration,US,1000.0,Was Jesus a Raging Douchebag?,160.0,failed
4342,0,Illustration,GB,2000.0,Hand-drawn video game T-shirts/ hand drawn manga t-shirts,0.0,failed
4343,2,Illustration,IT,18000.0,portrait with mechanical parts,2.2318564,failed
4344,0,Illustration,US,2700.0,The Artwork of Angels,0.0,failed
4345,1,Illustration,US,1000.0,My passion for drawing,30.0,failed
4346,0,Illustration,GB,800.0,AJ's Wedding,0.0,failed
4347,0,Illustration,US,196.0,Pacific Crest Trail Sketches,0.0,failed
4348,4,Illustration,US,26000.0,Pictures of Earth's Bright Future,370.0,failed
4349,1,Illustration,US,50.0,SQUIGGLES,1.0,failed
4350,0,Illustration,AU,7000.0,Australia's Most Attractive Non-Famous People,0.0,failed
4351,4,Illustration,CA,200.0,10$ Unique Portrait,49.2713586,failed
4352,0,Illustration,US,150.0,Tri-State Comics,0.0,failed
4353,0,Illustration,CA,5000.0,Hiigh-Art,0.0,failed
4354,5,Illustration,BE,100.0,spongebob x gravity falls mashup,56.4962815,failed
4355,1,Illustration,US,4500.0,SPINE-AGRA: Spine Stiffener for Cowardly Politicians,60.0,failed
4356,6,Illustration,US,5000.0,Art for an education,55.0,failed
4357,2,Illustration,US,250.0,Budding Artist: Challenge me. Full page doodles $3.,19.0,failed
4358,2,Illustration,US,3000.0,Imperfect Corps.   vintage skateboard deck art.,31.0,failed
4359,0,Illustration,CA,100000000.0,NAKED FASHION ART,0.0,failed
4360,6,Illustration,US,11111.0,Fairytale Fantasia - a collection of magic and dreams,500.0,failed
4361,16,Illustration,US,1000.0,YoniVerse ~ Coloring Book!!!,388.0,failed
4362,9,Illustration,US,5500.0,Boris Vallejo Book Cover Art: Tuatara War Stories Complete,301.0,failed
4363,0,Illustration,GB,675.0,Desert Skull,0.0,failed
4364,2,Illustration,US,2000.0,Automatica Illustration,20.0,failed
4365,2,Illustration,US,2500.0,KWD Design Print Kit,28.0,failed
4366,31,Illustration,US,2000.0,Meow Mondays: Making Mondays Smilier in 2016!,561.0,failed
4367,1,Illustration,US,900.0,Portraits for Education,15.0,failed
4368,7,Illustration,US,650.0,McKenzie Does NOT Like Snow,113.0,failed
4369,6,Illustration,US,2000.0,Saving Gutenberg! The Quest for the Press,340.0,failed
4370,3,Illustration,US,500.0,Hella Inc Vinyl Stickers,226.0,failed
4371,6,Illustration,GB,50.0,You've Been Inked!!,40.30614756,failed
4372,14,Illustration,US,1500.0,Greeting Cards,371.0,failed
4373,1,Illustration,US,151.0,Sick with desire,15.0,failed
4374,0,Illustration,US,4000.0,A Year of Art,0.0,failed
4375,11,Illustration,AU,444.0,Colouring-in book for Goddesses,285.73985088,failed
4376,0,Illustration,US,5000.0,Vegas Fresh Tm. Art Co.,0.0,failed
4377,1,Illustration,US,500.0,Artsy Fartsy Emido,2.0,failed
4378,0,Illustration,US,4000.0,Itsmyhooddesigns hip hop culture  street art graffiti music,0.0,failed
4379,0,Illustration,US,20000.0,The Art of Doodle,0.0,failed
4380,7,Illustration,US,500.0,Cheley Series,422.0,failed
4381,1,Illustration,CA,20000.0,Fashion Art with Heart,32.69417495,failed
4382,3,Illustration,US,3200.0,Mr. Barnes,50.0,failed
4383,0,Illustration,GB,4000.0,1 of a Kind Tees,0.0,failed
4384,8,Illustration,US,500.0,Sticker BIZZ,294.0,failed
4385,0,Illustration,US,800.0,"Starting an Online Shop, Shadow Illustrations",0.0,failed
4386,1,Illustration,US,250.0,Hanging it on your wall!,110.0,failed
4387,5,Illustration,US,800.0,"Travel Well Stickers ""Bill Murray""",115.0,failed
4388,0,Illustration,US,50.0,The Goofies,0.0,failed
4389,10,Illustration,US,15000.0,I'd Rather Be MOtOrboatin',325.0,failed
4390,0,Illustration,US,500.0,Wrestling Superstars collage poster art,0.0,failed
4391,1,Illustration,US,3500.0,Adult Coloring Book Precious RARE Things Relax With Art,10.0,failed
4392,16,Illustration,US,700.0,"""Return of the Lobby Zombies!"" - Magnets and Stickers!",313.0,failed
4393,9,Illustration,GB,200.0,THE GOAT PROJECT,24.59529216,failed
4394,0,Illustration,GB,1500.0,Turquoise Laura,0.0,failed
4395,3,Illustration,US,15000.0,Creative Hub For Indonesian Artists,280.0,failed
4396,8,Illustration,US,3500.0,10000 HOURS volume one,745.0,failed
4397,4,Illustration,US,6000.0,PB's Art 4 Angels,165.0,failed
4398,10,Illustration,US,2000.0,Too Soon?,357.0,failed
4399,3,Illustration,US,1000.0,"Carl, Expand Illustration (Phase I)",50.0,failed
4400,0,Illustration,US,8000.0,Publish Lee,0.0,failed
4401,0,Illustration,US,5000.0,Two artists one pen,0.0,failed
4402,2,Illustration,US,500.0,Kidz Krap,8.0,failed
4403,1,Illustration,CA,15000.0,THAD TAROT,0.76803618,failed
4404,2,Illustration,US,3000.0,Galaxy: Winnie and Friends,17.0,failed
4405,5,Illustration,US,300.0,Weightlifting Stickers,94.0,failed
4406,0,Illustration,US,1000.0,The Orgin of Saturn,0.0,failed
4407,0,Illustration,US,5000.0,1st Safety Education for Kids,0.0,failed
4408,2,Illustration,US,2500.0,Pacific Northwest t-shirts,50.0,failed
4409,5,Illustration,GB,30.0,IceyCo Logo Sticker,27.528492,failed
4410,1,Illustration,US,2000.0,Christmas children's book,1.0,failed
4411,4,Illustration,GB,500.0,Spitting Image,159.14829945,failed
4412,3,Illustration,US,3400.0,"Art of the Pinup, aka Guns 'n Girls",105.0,failed
4413,4,Illustration,GB,150.0,Halloween Skull Sticker Vinyl,62.36482076,failed
4414,1,Illustration,GB,500.0,Acres of Doodle,7.60168395,failed
4415,2,Illustration,GB,1000.0,Handpainted anime/comics hat and canvas,52.61542524,failed
4416,0,Illustration,US,500.0,Fuh Que High Coo fArt (haiku illustrated),0.0,failed
4417,0,Illustration,US,7500.0,Help a dad create a children's book for his daughter,0.0,failed
4418,0,Illustration,CH,500.0,EDVIN- Stickers 3$!,0.0,failed
4419,3,Illustration,US,25000.0,Skeletons in Tutus,85.0,failed
4420,1,Illustration,US,2400.0,Be The Ink Tattoo,70.0,failed
4421,5,Illustration,US,500.0,"Signed original Art! Pencil drawing, and portraits!!!",90.0,failed
4422,2,Illustration,US,1500.0,Play On Words,150.0,failed
4423,1,Illustration,US,400.0,Career in Animation,1.0,failed
4424,2,Illustration,US,1000.0,Rainbow Animal Eraser Heads,16.0,failed
4425,3,Illustration,US,500.0,Kant the Kitten Sticker,105.0,failed
4426,0,Illustration,US,5000.0,Legible Graffiti 3D Names and More,0.0,failed
4427,0,Illustration,US,4000.0,Kickstart John Jeffrey's drawings into graphic designs.,0.0,failed
4428,14,Illustration,US,1085.0,Obama Sellout T-shirt,425.0,failed
4429,1,Illustration,US,250.0,Zombie Lovers,1.0,failed
4430,2,Illustration,GB,375.0,Fifi's Travelcards,41.44507375,failed
4431,3,Illustration,US,3500.0,Drawn to Heal - A Name Your Price Art Service,155.0,failed
4432,1,Illustration,US,3000.0,CAJUN CHILDREN'S BOOK,1.0,failed
4433,7,Illustration,GB,400.0,ANTI-CHRIST Patch,116.38751492,failed
4434,4,Illustration,GB,200.0,£1/under a dollar Realistic Art!,35.888226,failed
4435,1,Illustration,GB,1000.0,Pixel Face,7.4569325,failed
4436,0,Illustration,US,25000.0,Urban Artist Developmental Society,0.0,failed
4437,2,Illustration,US,2500.0,Jonny Illustrated,55.0,failed
4438,2,Illustration,US,800.0,Schel and Monk by M. Koskela,50.0,failed
4439,3,Illustration,GB,100.0,Taya Martin Illustrations,4.4983716,failed
4440,8,Illustration,ES,850.0,Rei's illustrations,248.95366991,failed
4441,0,Illustration,US,2000.0,Help Me Update the Illustrations for My Books,0.0,failed
4442,11,Illustration,US,450.0,BLEED - Collected Ink,225.0,failed
4443,2,Illustration,US,50.0,Art Doodles for Sale!! Sent by Email,6.0,failed
4444,4,Illustration,ES,200.0,Animal Drawing,43.7187136,failed
4445,1,Illustration,GB,5000.0,Melancholy Mermaids Colouring Book,1.45221346,failed
4446,0,Illustration,US,10000.0,Nature in Graphite,0.0,failed
4447,0,Illustration,US,6500.0,The Complete R.A. Maguire Website,0.0,failed
4448,4,Illustration,US,500.0,Malicious Milk,66.0,failed
4449,1,Illustration,GB,3500.0,Wouldn't mind starting a studio,1.7128655,failed
4450,2,Illustration,US,200.0,Supernatural and Joker Temporary Tattoos,90.0,failed
4451,0,Illustration,US,3000.0,Keepers Calender,0.0,failed
4452,3,Illustration,US,4000.0,THE SUPER ZEROS,190.0,failed
4453,9,Illustration,US,800.0,Thomcat23's First Art Show,525.0,failed
4454,0,Illustration,GB,10.0,I want to draw a circle.,0.0,failed
4455,2,Illustration,US,300.0,A Good Kind of Pink Eye,30.0,failed
4456,10,Illustration,US,200.0,Colorful Original Anime Character Sticker & Postcard,36.0,failed
4457,38,Illustration,IT,3000.0,A database of free images for speech therapists,525.72352008,failed
4458,2,Illustration,US,500.0,Zombie Nation,50.0,failed
4459,0,Illustration,US,3000.0,Empowering Designs,0.0,failed
4460,1,Illustration,CA,25000.0,Affirming Animals--Art That Helps People Be Happy,0.75100447,failed
4461,54,Illustration,US,12000.0,"Italian for my Girlfriend, Volume 1",2037.0,failed
4462,2,Illustration,US,3500.0,"""Father, into your hands..."" a crucifixion serigraph",35.0,failed
4463,15,Illustration,US,3000.0,The Last Supper Festival,1003.0,failed
4464,3,Illustration,US,2500.0,An Artist's Dream,61.0,failed
4465,1,Illustration,US,1400.0,Illustrated fan art,1.0,failed
4466,41,Illustration,GB,2500.0,Origins,997.42641097,failed
4467,2,Illustration,US,15000.0,The Sketchbook 2,137.0,failed
4468,8,Illustration,US,9000.0,PentaMantis Portraits! Custom wood art from your photo!,695.0,failed
4469,5,Illustration,GB,4750.0,"UNITY ART Greeting Cards, POP-UP SHOP, UK, Spring 2014",173.87132544,failed
4470,8,Illustration,US,3000.0,tentacle-made:  the illustrations of 'trie blasingame,313.0,failed
4471,12,Illustration,US,500.0,Edgar's Awesome Sticker Project {part 1},162.0,failed
4472,0,Illustration,US,2500.0,Revelation Seal,0.0,failed
4473,2,Illustration,US,800.0,The Protectors! Guide & Protect,67.0,failed
4474,11,Illustration,GB,250.0,David Gouck :Disabled Art Project,246.10584195,failed
4475,10,Illustration,CA,2310.0,Heroes of the Force - A Star Wars print project,417.2898072,failed
4476,2,Illustration,GB,600.0,Make Printshop Even Better With Your Help.,80.624095,failed
4477,6,Illustration,US,1500.0,The sketch card art and other works by Tod Allen Smith,230.0,failed
4478,5,Illustration,CA,20000.0,Bookses: Illustrate World Literature & Have Fun Doing It!,83.97746812,failed
4479,2,Illustration,US,1000.0,The Elephant Lesson,28.0,failed
4480,1,Illustration,US,500.0,One of A Kind Pet Portraits,21.0,failed
4481,4,Illustration,US,2000.0,Lissa Loo Stationery Takes Manhattan!,290.0,failed
4482,10,Illustration,US,5000.0,Shirts for the East Idaho Aquarium,318.0,failed
4483,0,Illustration,GB,200.0,Controversial Cartoons,0.0,failed
4484,0,Illustration,US,355.0,Sweet Sweet,0.0,failed
4485,1,Illustration,CA,1500.0,Paws United,46.83152,failed
4486,0,Illustration,US,4949.0,The SF Championship Rag -- 'STICK-IT! (collector's item),0.0,failed
4487,10,Illustration,US,2000.0,"2$ Original Illustrations, Personalized, & Tattoos",151.0,failed
4488,3,Illustration,US,10000.0,New Children's book Project,75.0,failed
4489,66,Illustration,US,6000.0,A-Z of Lil' Zombies,3435.0,failed
4490,4,Illustration,GB,500.0,Original pen drawings! Worldwide shipping!,145.70714088,failed
4491,16,Illustration,US,1400.0,+ORMOLYCKA+ oo1 synt.tofs LP,260.0,failed
4492,1,Illustration,US,300.0,Birds - A collection of Photo Calendars to Choose from,1.0,failed
4493,58,Illustration,US,5000.0,"""Art of D|termination"" - MotoGP Artwork by Alex Wakefield",3577.0,failed
4494,1,Illustration,US,3500.0,Illustrated Vegan Recipe Cards,10.0,failed
4495,167,Illustration,US,11749.0,Vudu Tarot/Espiritismo Tarot - Caribbean Art in Your Hands,10412.0,failed
4496,86,Illustration,US,2500.0,StoryMaker Cards,2293.5,failed
4497,0,Illustration,US,2500.0,REPUBLIC WORLDWIDE FUNDRAISER,0.0,failed
4498,14,Illustration,US,2500.0,The Great Escape: A Coloring Book,299.0,failed
4499,4,Illustration,GB,1200.0,Cloudbusting Graphic Novel,77.3118965,failed
4500,13,Illustration,GB,1200.0,The Best of Positive Animals 2017 Booklet Calendar Project,96.57017138,failed
4501,13,Illustration,GB,250.0,Crazy for cats,118.15501686,failed
4502,1,Illustration,US,20000.0,Stoney Tarot: The Deck of High-Ass Wisdom,1.0,failed
4503,4,Illustration,US,8000.0,COLOR ME MAD...MONSTER COLORING BOOK,171.0,failed
4504,1,Illustration,SE,14000.0,Porsche Car (r)Evolution - Minimal Poster,0.6029715,failed
4505,0,Illustration,US,15000.0,Kindle Book of my late fathers artwork.,0.0,failed
4506,1,Illustration,GB,150.0,Tattoo Design,60.41229051,failed
4507,38,Illustration,US,5400.0,The Art Lab,2180.0,failed
4508,0,Illustration,US,150.0,Dreamy Ducks,0.0,failed
4509,0,Illustration,US,3600.0,New heroes & villians for the 21st century,0.0,failed
4510,15,Illustration,US,750.0,Custom Portrait for Every Backer!: Brett Warden,406.0,failed
4511,8,Illustration,US,4250.0,CUSTOM COMIC FILM MOVIE POSTERS!!,335.0,failed
4512,12,Illustration,DE,3500.0,HEROS - Homage to the Great and the Fallen Legends of Music,569.46140108,failed
